iter,type,batch_size,num_tokens,max_seq_len,t_start_ms,t_end_ms,duration_ms
1602,decode,66,72,289,159277.928,159278.476,0.548
1603,decode,57,64,290,159289.738,159290.293,0.555
1604,prefill,53,8192,257,159308.769,159321.203,12.434
1605,prefill,43,8192,245,159334.417,159347.118,12.701
1606,decode,138,144,291,159655.205,159656.124,0.919
1607,decode,111,112,292,159989.116,159989.875,0.759
1608,decode,88,88,293,160008.674,160009.296,0.622
1609,decode,75,80,294,160018.202,160018.792,0.59
1610,decode,61,64,295,160030.37,160030.905,0.535
1611,decode,50,56,296,160041.963,160042.448,0.485
1612,prefill,55,8192,253,160060.817,160072.993,12.176
1613,prefill,50,8192,272,160086.958,160099.026,12.067
1614,decode,137,144,297,160406.767,160407.673,0.906
1615,decode,124,128,298,160744.411,160745.236,0.825
1616,decode,104,104,299,160761.331,160762.012,0.682
1617,decode,86,88,300,160773.16,160773.78,0.62
1618,decode,73,80,301,160785.259,160785.845,0.587
1619,prefill,57,8192,273,160805.812,160818.094,12.282
1620,prefill,41,8192,273,160831.809,160844.059,12.25
1621,decode,152,152,278,161152.517,161153.457,0.939
1622,decode,136,136,279,161487.723,161488.595,0.872
1623,decode,113,120,280,161507.438,161508.186,0.748
1624,decode,96,96,281,161523.137,161523.79,0.653
1625,decode,77,80,282,161536.287,161536.877,0.589
1626,decode,56,56,275,161548.771,161549.252,0.481
1627,prefill,65,8192,273,161569.452,161581.735,12.282
1628,prefill,40,8192,264,161594.293,161606.295,12.002
1629,decode,145,152,276,161914.049,161914.985,0.936
1630,decode,129,136,277,162246.596,162247.427,0.831
1631,decode,106,112,278,162266.257,162266.974,0.717
1632,decode,85,88,277,162282.337,162282.96,0.624
1633,decode,79,80,278,162293.465,162294.098,0.632
1634,prefill,49,8192,266,162313.044,162325.429,12.385
1635,prefill,41,8192,266,162338.28,162350.437,12.157
1636,decode,149,152,279,162660.695,162661.635,0.941
1637,decode,131,136,280,162995.392,162996.282,0.891
1638,decode,107,112,281,163014.881,163015.587,0.706
1639,decode,91,96,282,163030.417,163031.072,0.655
1640,decode,66,72,283,163044.09,163044.637,0.548
1641,decode,52,56,284,163054.782,163055.268,0.486
1642,prefill,55,8192,258,163074.824,163087.107,12.284
1643,prefill,38,8192,255,163099.733,163111.901,12.168
1644,decode,125,128,285,163418.994,163419.829,0.835
1645,decode,105,112,286,163754.301,163755.048,0.747
1646,decode,87,88,287,163768.856,163769.471,0.615
1647,decode,67,72,288,163780.119,163780.665,0.546
1648,decode,58,64,289,163791.047,163791.56,0.513
1649,decode,47,48,290,163802.813,163803.268,0.455
1650,prefill,21,1419,251,163816.323,163828.58,12.257
1651,decode,63,64,265,163830.818,163831.343,0.526
1652,decode,54,56,266,163892.244,163892.728,0.484
1653,decode,46,48,260,163903.225,163903.671,0.445
1654,decode,34,40,259,163913.263,163913.682,0.419
1655,decode,27,32,259,163922.92,163923.312,0.392
1656,decode,20,24,260,163932.685,163933.822,1.137
1657,decode,16,16,261,163941.79,163942.977,1.187
1658,decode,11,16,262,163950.829,163951.152,0.324
1659,decode,3,4,263,163960.062,163961.213,1.151
1660,decode,3,4,264,163967.867,163968.159,0.292
1661,decode,2,2,265,163976.109,163977.186,1.077
1662,decode,1,1,266,163984.399,163985.685,1.286
1663,decode,1,1,267,163992.338,163992.711,0.373
1664,decode,1,1,268,164000.615,164001.0,0.386
