iter,type,batch_size,num_tokens,max_seq_len,t_start_ms,t_end_ms,duration_ms
1558,decode,5,8,37803,323852.234,323852.518,0.283
1559,decode,5,8,37804,323875.799,323876.14,0.342
1560,decode,5,8,37805,323899.605,323899.893,0.287
1561,decode,5,8,37806,323923.05,323923.334,0.284
1562,decode,5,8,37807,323946.621,323946.904,0.283
1563,decode,5,8,37808,323970.22,323970.502,0.282
1564,decode,5,8,37809,323993.877,323994.182,0.305
1565,decode,5,8,37810,324017.488,324017.795,0.307
1566,decode,5,8,37811,324041.135,324041.44,0.304
1567,decode,5,8,37812,324064.686,324065.006,0.321
1568,decode,5,8,37813,324088.308,324088.603,0.295
1569,decode,5,8,37814,324111.882,324112.2,0.317
1570,decode,5,8,37815,324135.471,324135.754,0.283
1571,decode,5,8,37816,324159.065,324159.349,0.284
1572,decode,5,8,37817,324182.654,324182.954,0.299
1573,decode,5,8,37818,324206.266,324206.548,0.282
1574,decode,5,8,37819,324229.843,324230.17,0.327
1575,decode,5,8,37820,324253.442,324253.725,0.283
